FECHA_CORTE;N_SEC;UBIGEO;REG_NAT;DEPARTAMENTO;PROVINCIA;DISTRITO;POB_TOTAL;POB_URBANA;POB_RURAL;QRESIDUOS_DOM;DESECH_TN_PERSONA;PERIODO
9/01/2023;234;21902;SIERRA;ANCASH;SIHUAS;ACOBAMBA;2170;285;1885;46.70;0.02;2014
9/01/2023;235;21903;SIERRA;ANCASH;SIHUAS;ALFONSO UGARTE;798;236;562;38.63;0.05;2014
9/01/2023;236;21904;SIERRA;ANCASH;SIHUAS;CASHAPAMPA;2911;151;2760;24.80;0.01;2014
9/01/2023;237;21905;SIERRA;ANCASH;SIHUAS;CHINGALPO;1076;505;571;82.80;0.08;2014
9/01/2023;238;21906;SIERRA;ANCASH;SIHUAS;HUAYLLABAMBA;4055;1114;2941;182.65;0.05;2014
9/01/2023;239;21907;SIERRA;ANCASH;SIHUAS;QUICHES;2922;659;2263;108.11;0.04;2014
9/01/2023;240;21908;SIERRA;ANCASH;SIHUAS;RAGASH;2672;389;2283;63.77;0.02;2014
9/01/2023;241;21909;SIERRA;ANCASH;SIHUAS;SAN JUAN;6533;238;6295;39.06;0.01;2014
9/01/2023;242;21910;SIERRA;ANCASH;SIHUAS;SICSIBAMBA;1843;293;1550;48.05;0.03;2014
9/01/2023;243;22001;SIERRA;ANCASH;YUNGAY;YUNGAY;21765;9160;12605;1471.14;0.07;2014
9/01/2023;244;22002;SIERRA;ANCASH;YUNGAY;CASCAPARA;2268;174;2094;28.47;0.01;2014
9/01/2023;245;22003;SIERRA;ANCASH;YUNGAY;MANCOS;7037;2139;4898;288.81;0.04;2014
9/01/2023;246;22004;SIERRA;ANCASH;YUNGAY;MATACOTO;1622;239;1383;39.13;0.02;2014
9/01/2023;247;22005;SIERRA;ANCASH;YUNGAY;QUILLO;13629;672;12957;110.27;0.01;2014
9/01/2023;248;22006;SIERRA;ANCASH;YUNGAY;RANRAHIRCA;2735;908;1827;148.98;0.05;2014
9/01/2023;249;22007;SIERRA;ANCASH;YUNGAY;SHUPLUY;2398;182;2216;29.77;0.01;2014
9/01/2023;250;22008;SIERRA;ANCASH;YUNGAY;YANAMA;7003;558;6445;91.49;0.01;2014
9/01/2023;251;30101;SIERRA;APURIMAC;ABANCAY;ABANCAY;56103;50231;5872;8447.46;0.15;2014
9/01/2023;252;30102;SIERRA;APURIMAC;ABANCAY;CHACOCHE;1228;887;341;145.43;0.12;2014
9/01/2023;253;30103;SIERRA;APURIMAC;ABANCAY;CIRCA;2534;346;2188;56.73;0.02;2014
9/01/2023;254;30104;SIERRA;APURIMAC;ABANCAY;CURAHUASI;18304;4857;13447;514.14;0.03;2014
9/01/2023;255;30105;SIERRA;APURIMAC;ABANCAY;HUANIPACA;4776;963;3813;157.86;0.03;2014
9/01/2023;256;30106;SIERRA;APURIMAC;ABANCAY;LAMBRAMA;5556;1694;3862;277.88;0.05;2014
9/01/2023;257;30107;SIERRA;APURIMAC;ABANCAY;PICHIRHUA;4105;485;3620;79.57;0.02;2014
9/01/2023;258;30108;SIERRA;APURIMAC;ABANCAY;SAN PEDRO DE CACHORA;3842;876;2966;143.64;0.04;2014
9/01/2023;259;30109;SIERRA;APURIMAC;ABANCAY;TAMBURCO;9628;7330;2298;1264.29;0.13;2014
9/01/2023;260;30201;SIERRA;APURIMAC;ANDAHUAYLAS;ANDAHUAYLAS  ;43832;34626;9206;6632.64;0.15;2014
9/01/2023;261;30202;SIERRA;APURIMAC;ANDAHUAYLAS;ANDARAPA;6468;578;5890;94.86;0.01;2014
9/01/2023;262;30203;SIERRA;APURIMAC;ANDAHUAYLAS;CHIARA;1366;821;545;134.71;0.10;2014
9/01/2023;263;30204;SIERRA;APURIMAC;ANDAHUAYLAS;HUANCARAMA;7484;3389;4095;555.74;0.07;2014
9/01/2023;264;30205;SIERRA;APURIMAC;ANDAHUAYLAS;HUANCARAY;4658;434;4224;71.22;0.02;2014
9/01/2023;265;30206;SIERRA;APURIMAC;ANDAHUAYLAS;HUAYANA;1057;593;464;97.22;0.09;2014
9/01/2023;266;30207;SIERRA;APURIMAC;ANDAHUAYLAS;KISHUARA;9224;1567;7657;257.04;0.03;2014
9/01/2023;267;30208;SIERRA;APURIMAC;ANDAHUAYLAS;PACOBAMBA;4876;367;4509;60.12;0.01;2014
9/01/2023;268;30209;SIERRA;APURIMAC;ANDAHUAYLAS;PACUCHA;10099;1172;8927;192.19;0.02;2014
9/01/2023;269;30210;SIERRA;APURIMAC;ANDAHUAYLAS;PAMPACHIRI;2773;772;2001;126.62;0.05;2014
9/01/2023;270;30211;SIERRA;APURIMAC;ANDAHUAYLAS;POMACOCHA;1043;741;302;121.60;0.12;2014
9/01/2023;271;30212;SIERRA;APURIMAC;ANDAHUAYLAS;SAN ANTONIO DE CACHI;3270;1365;1905;223.86;0.07;2014
9/01/2023;272;30213;SIERRA;APURIMAC;ANDAHUAYLAS;SAN JERONIMO;26922;12226;14696;1866.92;0.07;2014
9/01/2023;273;30214;SIERRA;APURIMAC;ANDAHUAYLAS;SAN MIGUEL DE CHACCRAMPA;2053;769;1284;126.12;0.06;2014
9/01/2023;274;30215;SIERRA;APURIMAC;ANDAHUAYLAS;SANTA MARIA DE CHICMO;9969;4846;5123;1043.59;0.10;2014
9/01/2023;275;30216;SIERRA;APURIMAC;ANDAHUAYLAS;TALAVERA;18312;9435;8877;1680.85;0.09;2014
9/01/2023;276;30217;SIERRA;APURIMAC;ANDAHUAYLAS;TUMAY HUARACA;2406;819;1587;134.34;0.06;2014
9/01/2023;277;30218;SIERRA;APURIMAC;ANDAHUAYLAS;TURPO;4232;1314;2918;215.41;0.05;2014
9/01/2023;278;30219;SIERRA;APURIMAC;ANDAHUAYLAS;KAQUIABAMBA;2919;1608;1311;263.78;0.09;2014
9/01/2023;279;30220;SIERRA;APURIMAC;ANDAHUAYLAS;JOSÉ MARÍA ARGUEDAS  ;3676;0;3676;0.00;0.00;2014
9/01/2023;280;30301;SIERRA;APURIMAC;ANTABAMBA;ANTABAMBA;3204;2037;1167;245.38;0.08;2014
9/01/2023;281;30302;SIERRA;APURIMAC;ANTABAMBA;EL ORO;553;367;186;60.11;0.11;2014
9/01/2023;282;30303;SIERRA;APURIMAC;ANTABAMBA;HUAQUIRCA;1576;1230;346;201.74;0.13;2014
9/01/2023;283;30304;SIERRA;APURIMAC;ANTABAMBA;JUAN ESPINOZA MEDRANO;2078;1771;307;290.39;0.14;2014
9/01/2023;284;30305;SIERRA;APURIMAC;ANTABAMBA;OROPESA;3063;1742;1321;285.66;0.09;2014
9/01/2023;285;30306;SIERRA;APURIMAC;ANTABAMBA;PACHACONAS;1285;1015;270;166.39;0.13;2014
9/01/2023;286;30307;SIERRA;APURIMAC;ANTABAMBA;SABAINO;1641;1215;426;199.20;0.12;2014
9/01/2023;287;30401;SIERRA;APURIMAC;AYMARAES;CHALHUANCA;5012;4004;1008;656.57;0.13;2014
9/01/2023;288;30402;SIERRA;APURIMAC;AYMARAES;CAPAYA;947;359;588;58.80;0.06;2014
9/01/2023;289;30403;SIERRA;APURIMAC;AYMARAES;CARAYBAMBA;1466;1357;109;222.59;0.15;2014
9/01/2023;290;30404;SIERRA;APURIMAC;AYMARAES;CHAPIMARCA;2194;1147;1047;188.08;0.09;2014
9/01/2023;291;30405;SIERRA;APURIMAC;AYMARAES;COLCABAMBA;924;625;299;102.56;0.11;2014
9/01/2023;292;30406;SIERRA;APURIMAC;AYMARAES;COTARUSE;5206;1031;4175;169.10;0.03;2014
9/01/2023;293;30407;SIERRA;APURIMAC;AYMARAES;IHUAYLLO;724;203;521;33.33;0.05;2014
9/01/2023;294;30408;SIERRA;APURIMAC;AYMARAES;JUSTO APU SAHUARAURA;1272;467;805;76.64;0.06;2014
9/01/2023;295;30409;SIERRA;APURIMAC;AYMARAES;LUCRE;2173;506;1667;83.02;0.04;2014
9/01/2023;296;30410;SIERRA;APURIMAC;AYMARAES;POCOHUANCA;1189;622;567;102.04;0.09;2014
9/01/2023;297;30411;SIERRA;APURIMAC;AYMARAES;SAN JUAN DE CHACÑA;873;570;303;93.50;0.11;2014
9/01/2023;298;30412;SIERRA;APURIMAC;AYMARAES;SAÑAYCA;1438;609;829;99.85;0.07;2014
9/01/2023;299;30413;SIERRA;APURIMAC;AYMARAES;SORAYA;827;158;669;25.86;0.03;2014
9/01/2023;300;30414;SIERRA;APURIMAC;AYMARAES;TAPAIRIHUA;2270;296;1974;48.56;0.02;2014
9/01/2023;301;30415;SIERRA;APURIMAC;AYMARAES;TINTAY;3244;787;2457;128.99;0.04;2014
9/01/2023;302;30416;SIERRA;APURIMAC;AYMARAES;TORAYA;1949;634;1315;104.02;0.05;2014
9/01/2023;303;30417;SIERRA;APURIMAC;AYMARAES;YANACA;1206;661;545;108.42;0.09;2014
9/01/2023;304;30501;SIERRA;APURIMAC;COTABAMBAS;TAMBOBAMBA;11534;3562;7972;584.19;0.05;2014
9/01/2023;305;30502;SIERRA;APURIMAC;COTABAMBAS;COTABAMBAS;4279;1435;2844;235.31;0.05;2014
9/01/2023;306;30503;SIERRA;APURIMAC;COTABAMBAS;COYLLURQUI;8500;1163;7337;190.66;0.02;2014
9/01/2023;307;30504;SIERRA;APURIMAC;COTABAMBAS;HAQUIRA;11757;4353;7404;713.80;0.06;2014
9/01/2023;308;30505;SIERRA;APURIMAC;COTABAMBAS;MARA;6698;1198;5500;196.39;0.03;2014
9/01/2023;309;30506;SIERRA;APURIMAC;COTABAMBAS;CHALLHUAHUACHO;9646;2196;7450;360.19;0.04;2014
9/01/2023;310;30601;SIERRA;APURIMAC;CHINCHEROS;CHINCHEROS;6734;2505;4229;393.24;0.06;2014
9/01/2023;311;30602;SIERRA;APURIMAC;CHINCHEROS;ANCO-HUALLO;12410;8629;3781;1415.15;0.11;2014
9/01/2023;312;30603;SIERRA;APURIMAC;CHINCHEROS;COCHARCAS;2647;621;2026;101.88;0.04;2014
9/01/2023;313;30604;SIERRA;APURIMAC;CHINCHEROS;HUACCANA;10293;3242;7051;531.71;0.05;2014
9/01/2023;314;30605;SIERRA;APURIMAC;CHINCHEROS;OCOBAMBA;8359;817;7542;133.94;0.02;2014
9/01/2023;315;30606;SIERRA;APURIMAC;CHINCHEROS;ONGOY     ;9073;637;8436;104.40;0.01;2014
9/01/2023;316;30607;SIERRA;APURIMAC;CHINCHEROS;URANMARCA;3605;1188;2417;194.86;0.05;2014
9/01/2023;317;30608;SIERRA;APURIMAC;CHINCHEROS;RANRACANCHA;5269;1230;4039;201.78;0.04;2014
9/01/2023;318;30701;SIERRA;APURIMAC;GRAU;CHUQUIBAMBILLA;5484;2609;2875;238.08;0.04;2014
9/01/2023;319;30702;SIERRA;APURIMAC;GRAU;CURPAHUASI;2394;434;1960;71.23;0.03;2014
9/01/2023;320;30703;SIERRA;APURIMAC;GRAU;GAMARRA;4033;430;3603;70.56;0.02;2014
9/01/2023;321;30704;SIERRA;APURIMAC;GRAU;HUAYLLATI;1725;485;1240;79.61;0.05;2014
9/01/2023;322;30705;SIERRA;APURIMAC;GRAU;MAMARA;987;698;289;114.41;0.12;2014
9/01/2023;323;30706;SIERRA;APURIMAC;GRAU;MICAELA BASTIDAS;1638;701;937;114.94;0.07;2014
9/01/2023;324;30707;SIERRA;APURIMAC;GRAU;PATAYPAMPA;1120;563;557;92.37;0.08;2014
9/01/2023;325;30708;SIERRA;APURIMAC;GRAU;PROGRESO;3281;853;2428;139.90;0.04;2014
9/01/2023;326;30709;SIERRA;APURIMAC;GRAU;SAN ANTONIO;369;321;48;52.63;0.14;2014
9/01/2023;327;30710;SIERRA;APURIMAC;GRAU;SANTA ROSA;724;337;387;55.20;0.08;2014
9/01/2023;328;30711;SIERRA;APURIMAC;GRAU;TURPAY;780;605;175;99.27;0.13;2014
9/01/2023;329;30712;SIERRA;APURIMAC;GRAU;VILCABAMBA;1393;1138;255;186.63;0.13;2014
9/01/2023;330;30713;SIERRA;APURIMAC;GRAU;VIRUNDO;1269;1142;127;187.25;0.15;2014
9/01/2023;331;30714;SIERRA;APURIMAC;GRAU;CURASCO;1622;494;1128;80.94;0.05;2014
9/01/2023;332;40101;SIERRA;AREQUIPA;AREQUIPA;AREQUIPA;55264;55264;0;9148.61;0.17;2014
9/01/2023;333;40102;SIERRA;AREQUIPA;AREQUIPA;ALTO SELVA ALEGRE;81445;81445;0;13080.07;0.16;2014
9/01/2023;334;40103;SIERRA;AREQUIPA;AREQUIPA;CAYMA;89793;89781;12;19536.48;0.22;2014
9/01/2023;335;40104;SIERRA;AREQUIPA;AREQUIPA;CERRO COLORADO ;143772;143058;714;24170.28;0.17;2014
9/01/2023;336;40105;SIERRA;AREQUIPA;AREQUIPA;CHARACATO;8947;7924;1023;712.87;0.08;2014
9/01/2023;337;40106;SIERRA;AREQUIPA;AREQUIPA;CHIGUATA;2919;2031;888;333.09;0.11;2014
9/01/2023;338;40107;SIERRA;AREQUIPA;AREQUIPA;JACOBO HUNTER;48247;48247;0;7023.79;0.15;2014
9/01/2023;339;40108;SIERRA;AREQUIPA;AREQUIPA;LA JOYA;29505;20470;9035;2662.73;0.09;2014
9/01/2023;340;40109;SIERRA;AREQUIPA;AREQUIPA;MARIANO MELGAR;52837;52837;0;11258.66;0.21;2014
9/01/2023;341;40110;SIERRA;AREQUIPA;AREQUIPA;MIRAFLORES;49160;49160;0;6736.68;0.14;2014
9/01/2023;342;40111;SIERRA;AREQUIPA;AREQUIPA;MOLLEBAYA;1809;547;1262;89.63;0.05;2014
9/01/2023;343;40112;SIERRA;AREQUIPA;AREQUIPA;PAUCARPATA;124701;124701;0;23582.38;0.19;2014
9/01/2023;344;40113;SIERRA;AREQUIPA;AREQUIPA;POCSI;556;315;241;51.65;0.09;2014
9/01/2023;345;40114;SIERRA;AREQUIPA;AREQUIPA;POLOBAYA;1479;543;936;89.13;0.06;2014
9/01/2023;346;40115;SIERRA;AREQUIPA;AREQUIPA;QUEQUEÑA;1361;1032;329;169.18;0.12;2014
9/01/2023;347;40116;SIERRA;AREQUIPA;AREQUIPA;SABANDIA;4095;3915;180;651.99;0.16;2014
9/01/2023;348;40117;SIERRA;AREQUIPA;AREQUIPA;SACHACA;19390;19390;0;3487.39;0.18;2014
9/01/2023;349;40118;COSTA;AREQUIPA;AREQUIPA;SAN JUAN DE SIGUAS;1508;501;1007;84.77;0.06;2014
9/01/2023;350;40119;SIERRA;AREQUIPA;AREQUIPA;SAN JUAN DE TARUCANI;2187;673;1514;110.34;0.05;2014
9/01/2023;351;40120;COSTA;AREQUIPA;AREQUIPA;SANTA ISABEL DE SIGUAS;1268;80;1188;13.61;0.01;2014
9/01/2023;352;40121;COSTA;AREQUIPA;AREQUIPA;SANTA RITA DE SIGUAS;5454;4913;541;831.73;0.15;2014
9/01/2023;353;40122;SIERRA;AREQUIPA;AREQUIPA;SOCABAYA;75797;75283;514;9055.92;0.12;2014
9/01/2023;354;40123;SIERRA;AREQUIPA;AREQUIPA;TIABAYA;14823;14176;647;3570.13;0.24;2014
9/01/2023;355;40124;SIERRA;AREQUIPA;AREQUIPA;UCHUMAYO;12246;10730;1516;2193.25;0.18;2014
9/01/2023;356;40125;COSTA;AREQUIPA;AREQUIPA;VITOR  ;2399;1271;1128;215.20;0.09;2014
9/01/2023;357;40126;SIERRA;AREQUIPA;AREQUIPA;YANAHUARA;25242;25242;0;5008.34;0.20;2014
9/01/2023;358;40127;SIERRA;AREQUIPA;AREQUIPA;YARABAMBA;1121;720;401;118.14;0.11;2014
9/01/2023;359;40128;SIERRA;AREQUIPA;AREQUIPA;YURA;24007;22150;1857;3652.99;0.15;2014
9/01/2023;360;40129;SIERRA;AREQUIPA;AREQUIPA;JOSE LUIS BUSTAMANTE Y RIVERO;77019;77019;0;14665.28;0.19;2014
9/01/2023;361;40201;COSTA;AREQUIPA;CAMANA;CAMANA;14584;14469;115;3274.42;0.22;2014
9/01/2023;362;40202;COSTA;AREQUIPA;CAMANA;JOSE MARIA QUIMPER;4124;3801;323;554.90;0.13;2014
9/01/2023;363;40203;COSTA;AREQUIPA;CAMANA;MARIANO NICOLAS VALCARCEL;6531;937;5594;158.71;0.02;2014
9/01/2023;364;40204;COSTA;AREQUIPA;CAMANA;MARISCAL CACERES;6278;5407;871;1124.91;0.18;2014
9/01/2023;365;40205;COSTA;AREQUIPA;CAMANA;NICOLAS DE PIEROLA;6304;5573;731;813.70;0.13;2014
9/01/2023;366;40206;COSTA;AREQUIPA;CAMANA;OCOÑA;4804;3792;1012;401.43;0.08;2014
9/01/2023;367;40207;COSTA;AREQUIPA;CAMANA;QUILCA;682;175;507;29.65;0.04;2014
9/01/2023;368;40208;COSTA;AREQUIPA;CAMANA;SAMUEL PASTOR;15058;13754;1304;1907.69;0.13;2014
9/01/2023;369;40301;SIERRA;AREQUIPA;CARAVELI;CARAVELI;3749;3674;75;602.46;0.16;2014
9/01/2023;370;40302;COSTA;AREQUIPA;CARAVELI;ACARI;3318;2916;402;493.64;0.15;2014
9/01/2023;371;40303;COSTA;AREQUIPA;CARAVELI;ATICO;4173;3295;878;324.73;0.08;2014
9/01/2023;372;40304;COSTA;AREQUIPA;CARAVELI;ATIQUIPA;900;159;741;26.97;0.03;2014
9/01/2023;373;40305;COSTA;AREQUIPA;CARAVELI;BELLA UNION;6279;2105;4174;307.29;0.05;2014
9/01/2023;374;40306;SIERRA;AREQUIPA;CARAVELI;CAHUACHO;908;260;648;42.59;0.05;2014
9/01/2023;375;40307;COSTA;AREQUIPA;CARAVELI;CHALA;6575;6046;529;1023.51;0.16;2014
9/01/2023;376;40308;COSTA;AREQUIPA;CARAVELI;CHAPARRA;5176;2208;2968;373.88;0.07;2014
9/01/2023;377;40309;SIERRA;AREQUIPA;CARAVELI;HUANUHUANU;3169;115;3054;18.85;0.01;2014
9/01/2023;378;40310;SIERRA;AREQUIPA;CARAVELI;JAQUI;1313;1092;221;179.16;0.14;2014
9/01/2023;379;40311;COSTA;AREQUIPA;CARAVELI;LOMAS;1316;1178;138;199.43;0.15;2014
9/01/2023;380;40312;SIERRA;AREQUIPA;CARAVELI;QUICACHA;1890;313;1577;51.30;0.03;2014
9/01/2023;381;40313;COSTA;AREQUIPA;CARAVELI;YAUCA;1607;1357;250;229.68;0.14;2014
9/01/2023;382;40401;COSTA;AREQUIPA;CASTILLA;APLAO;8885;4866;4019;479.51;0.05;2014
9/01/2023;383;40402;SIERRA;AREQUIPA;CASTILLA;ANDAGUA;1177;771;406;126.47;0.11;2014
9/01/2023;384;40403;SIERRA;AREQUIPA;CASTILLA;AYO;395;287;108;47.14;0.12;2014
9/01/2023;385;40404;SIERRA;AREQUIPA;CASTILLA;CHACHAS;1755;507;1248;83.22;0.05;2014
9/01/2023;386;40405;SIERRA;AREQUIPA;CASTILLA;CHILCAYMARCA;1186;672;514;110.18;0.09;2014
9/01/2023;387;40406;SIERRA;AREQUIPA;CASTILLA;CHOCO;1027;349;678;57.29;0.06;2014
9/01/2023;388;40407;COSTA;AREQUIPA;CASTILLA;HUANCARQUI;1339;1104;235;186.84;0.14;2014
9/01/2023;389;40408;SIERRA;AREQUIPA;CASTILLA;MACHAGUAY;749;304;445;49.89;0.07;2014
9/01/2023;390;40409;SIERRA;AREQUIPA;CASTILLA;ORCOPAMPA;9521;7737;1784;1016.58;0.11;2014
9/01/2023;391;40410;SIERRA;AREQUIPA;CASTILLA;PAMPACOLCA;2782;1585;1197;259.98;0.09;2014
9/01/2023;392;40411;SIERRA;AREQUIPA;CASTILLA;TIPAN;532;136;396;22.29;0.04;2014
9/01/2023;393;40412;SIERRA;AREQUIPA;CASTILLA;UÑON;433;311;122;51.03;0.12;2014
9/01/2023;394;40413;COSTA;AREQUIPA;CASTILLA;URACA;7245;2687;4558;454.95;0.06;2014
9/01/2023;395;40414;SIERRA;AREQUIPA;CASTILLA;VIRACO;1756;1152;604;188.97;0.11;2014
9/01/2023;396;40501;SIERRA;AREQUIPA;CAYLLOMA;CHIVAY;7548;7261;287;1190.81;0.16;2014
9/01/2023;397;40502;SIERRA;AREQUIPA;CAYLLOMA;ACHOMA;938;860;78;140.99;0.15;2014
9/01/2023;398;40503;SIERRA;AREQUIPA;CAYLLOMA;CABANACONDE;2467;2351;116;385.49;0.16;2014
9/01/2023;399;40504;SIERRA;AREQUIPA;CAYLLOMA;CALLALLI;2069;877;1192;143.77;0.07;2014
9/01/2023;400;40505;SIERRA;AREQUIPA;CAYLLOMA;CAYLLOMA;3285;1727;1558;283.29;0.09;2014
9/01/2023;401;40506;SIERRA;AREQUIPA;CAYLLOMA;COPORAQUE;1516;1294;222;212.20;0.14;2014
9/01/2023;402;40507;SIERRA;AREQUIPA;CAYLLOMA;HUAMBO;647;383;264;62.83;0.10;2014
9/01/2023;403;40508;SIERRA;AREQUIPA;CAYLLOMA;HUANCA;1500;757;743;124.13;0.08;2014
9/01/2023;404;40509;SIERRA;AREQUIPA;CAYLLOMA;ICHUPAMPA;677;635;42;104.13;0.15;2014
9/01/2023;405;40510;SIERRA;AREQUIPA;CAYLLOMA;LARI;1522;1388;134;227.60;0.15;2014
9/01/2023;406;40511;SIERRA;AREQUIPA;CAYLLOMA;LLUTA;1297;520;777;85.26;0.07;2014
9/01/2023;407;40512;SIERRA;AREQUIPA;CAYLLOMA;MACA;747;740;7;121.43;0.16;2014
9/01/2023;408;40513;SIERRA;AREQUIPA;CAYLLOMA;MADRIGAL;522;511;11;83.78;0.16;2014
9/01/2023;409;40514;SIERRA;AREQUIPA;CAYLLOMA;SAN ANTONIO DE CHUCA ;1535;495;1040;81.12;0.05;2014
9/01/2023;410;40515;SIERRA;AREQUIPA;CAYLLOMA;SIBAYO;693;456;237;74.77;0.11;2014
9/01/2023;411;40516;SIERRA;AREQUIPA;CAYLLOMA;TAPAY;562;101;461;16.62;0.03;2014
9/01/2023;412;40517;SIERRA;AREQUIPA;CAYLLOMA;TISCO;1498;380;1118;62.33;0.04;2014
9/01/2023;413;40518;SIERRA;AREQUIPA;CAYLLOMA;TUTI;775;652;123;106.91;0.14;2014
9/01/2023;414;40519;SIERRA;AREQUIPA;CAYLLOMA;YANQUE;2165;1842;323;302.07;0.14;2014
9/01/2023;415;40520;COSTA;AREQUIPA;CAYLLOMA;MAJES;59640;37461;22179;8203.91;0.14;2014
9/01/2023;416;40601;COSTA;AREQUIPA;CONDESUYOS;CHUQUIBAMBA;3396;2624;772;444.29;0.13;2014
9/01/2023;417;40602;SIERRA;AREQUIPA;CONDESUYOS;ANDARAY;680;332;348;54.44;0.08;2014
9/01/2023;418;40603;SIERRA;AREQUIPA;CONDESUYOS;CAYARANI;3237;401;2836;65.76;0.02;2014
9/01/2023;419;40604;SIERRA;AREQUIPA;CONDESUYOS;CHICHAS;694;154;540;25.31;0.04;2014
9/01/2023;420;40605;COSTA;AREQUIPA;CONDESUYOS;IRAY;658;284;374;48.06;0.07;2014
9/01/2023;421;40606;SIERRA;AREQUIPA;CONDESUYOS;RIO GRANDE;2845;2131;714;349.44;0.12;2014
9/01/2023;422;40607;SIERRA;AREQUIPA;CONDESUYOS;SALAMANCA;904;466;438;76.50;0.08;2014
9/01/2023;423;40608;SIERRA;AREQUIPA;CONDESUYOS;YANAQUIHUA;5727;643;5084;105.41;0.02;2014
9/01/2023;424;40701;COSTA;AREQUIPA;ISLAY;MOLLENDO;22703;21532;1171;2907.94;0.13;2014
9/01/2023;425;40702;COSTA;AREQUIPA;ISLAY;COCACHACRA;9072;7339;1733;1500.01;0.17;2014
9/01/2023;426;40703;COSTA;AREQUIPA;ISLAY;DEAN VALDIVIA;6608;5409;1199;967.47;0.15;2014
9/01/2023;427;40704;COSTA;AREQUIPA;ISLAY;ISLAY;6812;6812;0;1153.21;0.17;2014
9/01/2023;428;40705;COSTA;AREQUIPA;ISLAY;MEJIA;1054;636;418;134.63;0.13;2014
9/01/2023;429;40706;COSTA;AREQUIPA;ISLAY;PUNTA DE BOMBON;6527;6287;240;1064.41;0.16;2014
9/01/2023;430;40801;SIERRA;AREQUIPA;LA UNIÓN;COTAHUASI;2962;1895;1067;310.68;0.10;2014
9/01/2023;431;40802;SIERRA;AREQUIPA;LA UNIÓN;ALCA;2046;1468;578;240.70;0.12;2014
9/01/2023;432;40803;SIERRA;AREQUIPA;LA UNIÓN;CHARCANA;569;323;246;52.93;0.09;2014
9/01/2023;433;40804;SIERRA;AREQUIPA;LA UNIÓN;HUAYNACOTAS;2286;1017;1269;166.75;0.07;2014
9/01/2023;434;40805;SIERRA;AREQUIPA;LA UNIÓN;PAMPAMARCA;1290;475;815;77.96;0.06;2014
9/01/2023;435;40806;SIERRA;AREQUIPA;LA UNIÓN;PUYCA;2827;941;1886;154.37;0.05;2014
9/01/2023;436;40807;SIERRA;AREQUIPA;LA UNIÓN;QUECHUALLA;243;52;191;8.46;0.03;2014
9/01/2023;437;40808;SIERRA;AREQUIPA;LA UNIÓN;SAYLA;568;157;411;25.71;0.05;2014
9/01/2023;438;40809;SIERRA;AREQUIPA;LA UNIÓN;TAURIA;326;173;153;28.37;0.09;2014
9/01/2023;439;40810;SIERRA;AREQUIPA;LA UNIÓN;TOMEPAMPA;838;335;503;55.00;0.07;2014
9/01/2023;440;40811;SIERRA;AREQUIPA;LA UNIÓN;TORO;834;302;532;49.54;0.06;2014
9/01/2023;441;50101;SIERRA;AYACUCHO;HUAMANGA;AYACUCHO   ;91960;89185;2775;14642.19;0.16;2014
9/01/2023;442;50102;SIERRA;AYACUCHO;HUAMANGA;ACOCRO;10497;1141;9356;187.10;0.02;2014
9/01/2023;443;50103;SIERRA;AYACUCHO;HUAMANGA;ACOS VINCHOS;5839;713;5126;116.97;0.02;2014
9/01/2023;444;50104;SIERRA;AYACUCHO;HUAMANGA;CARMEN ALTO ;20661;20038;623;3665.35;0.18;2014
9/01/2023;445;50105;SIERRA;AYACUCHO;HUAMANGA;CHIARA;6840;1799;5041;177.29;0.03;2014
9/01/2023;446;50106;SIERRA;AYACUCHO;HUAMANGA;OCROS   ;6315;1050;5265;172.15;0.03;2014
9/01/2023;447;50107;SIERRA;AYACUCHO;HUAMANGA;PACAYCASA;3149;1426;1723;233.86;0.07;2014
9/01/2023;448;50108;SIERRA;AYACUCHO;HUAMANGA;QUINUA;6203;2374;3829;389.26;0.06;2014
9/01/2023;449;50109;SIERRA;AYACUCHO;HUAMANGA;SAN JOSE DE TICLLAS;2335;242;2093;39.73;0.02;2014
9/01/2023;450;50110;SIERRA;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;48770;47791;979;11324.05;0.23;2014
9/01/2023;451;50111;SIERRA;AYACUCHO;HUAMANGA;SANTIAGO DE PISCHA;1586;604;982;99.05;0.06;2014
9/01/2023;452;50112;SIERRA;AYACUCHO;HUAMANGA;SOCOS;7431;1163;6268;190.74;0.03;2014
9/01/2023;453;50113;SIERRA;AYACUCHO;HUAMANGA;TAMBILLO;5186;213;4973;35.01;0.01;2014
9/01/2023;454;50114;SIERRA;AYACUCHO;HUAMANGA;VINCHOS;16518;704;15814;115.44;0.01;2014
9/01/2023;455;50115;SIERRA;AYACUCHO;HUAMANGA;JESUS NAZARENO;17663;16469;1194;3125.83;0.18;2014
9/01/2023;456;50116;SIERRA;AYACUCHO;HUAMANGA;ANDRÉS AVELINO CÁCERES DORREGARAY   ;21242;20825;417;0.00;0.00;2014
9/01/2023;457;50201;SIERRA;AYACUCHO;CANGALLO;CANGALLO;6758;2383;4375;243.59;0.04;2014
9/01/2023;458;50202;SIERRA;AYACUCHO;CANGALLO;CHUSCHI;8015;3589;4426;799.07;0.10;2014
9/01/2023;459;50203;SIERRA;AYACUCHO;CANGALLO;LOS MOROCHUCOS;8187;2886;5301;473.22;0.06;2014
